451,aspiración,"ambition, aspiration"
463,atención,attention
469,atmósfera,"atmosphere, environment"
473,atracción,attraction
482,audiencia,"audience, hearing"
485,aula,(el) classroom
491,ausencia,absence
498,autonomía,"autonomy, range"
501,autoridad,authority
502,autorización,authorization
511,avenida,avenue
512,aventura,adventure
520,ayuda,"help, aid"
528,bacteria,"germ, bacteria"
529,bahía,bay
536,bala,"bullet, shot"
542,banca,"bank, banking"
545,banda,"(musical) band, sash"
546,bandeja,tray
547,bandera,flag
552,barba,beard
553,barbaridad,atrocity
556,barra,"bar, rod, rail"
558,barrera,"barrier, obstacle"
563,base,"base, basis"
568,basura,"garbage, rubbish"
569,batalla,battle
570,batería,"battery, gun deck"
575,bebida,"drink, beverage"
576,beca,"scholarship, grant"
577,belleza,beauty
580,bendición,"blessing, benediction"
585,bestia,"beast, brute"
586,biblia,Bible
588,biblioteca,library
590,bicicleta,bicycle
595,bienvenida,"welcome, greeting"
599,biografía,biography
600,biología,biology
608,boca,"mouth, entrance, opening"
609,boda,"marriage, wedding"
610,bodega,"cellar, pantry, warehouse"
611,bola,"ball, sphere"
613,bolsa,"bag, purse, stock exchange"
616,bomba,"bomb, explosion, pump"
618,bondad,"goodness, kindness"
626,bota,"boot, wineskin"
628,botella,"bottle, flask"
630,bóveda,"vault, dome"
639,brisa,"breeze, air"
641,broma,joke
644,bruja,"witch, hag"
653,burbuja,bubble
654,burla,"mockery, joke, trick"
657,busca,"search, hunt"
659,búsqueda,search
662,cabecera,"head, header"
663,cabellera,hair
666,cabeza,head (part of body)
671,cadena,chain
672,cadera,hip
676,caída,"fall, drop, falling"
677,caja,"bank, box, safe"
683,calidad,quality
686,calificación,"evaluation, qualification"
690,calle,street
691,calma,"calm, lull"
695,cama,bed (furniture)
696,cámara,"camera, chamber"
702,camioneta,"van, bus"
703,camisa,shirt
704,camiseta,T-shirt
706,campana,bell
707,campaña,campaign
712,caña,"cane, reed"
717,cancha,"playing field, court"
719,canción,song
721,candidatura,candidacy
728,cantidad,"quantity, amount"
731,capa,"layer, coat"
732,capacidad,capacity
733,capacitación,training
736,capilla,chapel
744,captura,"capture, snapshot, screenshot"
746,cara,"face, expression"
747,caracol,"snail, shell"
749,característica,"characteristic, aspect"
754,carcajada,"hearty laughter, guffaw"
755,cárcel,"jail, prison"
758,carencia,"lack, shortage"
759,carga,"load, charge, cargo"
762,caricia,"caress, stroke"
763,caridad,charity
767,carne,"meat, flesh"
769,carpeta,"folder, file"
770,carrera,"career, course, race"
771,carreta,"cart, wagon"
772,carretera,"highway, road"
774,carta,"letter, (playing) card"
776,cartera,"wallet, satchel"
778,casa,house
784,casita,cottage
790,casualidad,"chance, coincidence"
793,catástrofe,catastrophe
794,cátedra,academic chair
795,catedral,cathedral
796,categoría,category
800,causa,cause
802,caza,hunting (game)
806,ceja,"eyebrow, brow"
807,celda,cell
808,celebración,celebration
814,célula,cell (biology)
817,cena,dinner
819,ceniza,ash
820,censura,"censorship, criticism"
827,cerámica,"ceramics, pottery"
829,cercanía,"nearness, proximity"
834,ceremonia,ceremony
839,certeza,certainty
841,cerveza,"beer, ale"
843,chaqueta,jacket
845,charla,"talk, chat"
848,chica,"girl, female"
851,chimenea,"chimney, fireplace"
855,chispa,spark
862,cicatriz,scar
866,ciencia,"science, knowledge"
873,cifra,"figure, number, amount"
876,cima,"summit, peak, top"
881,cinta,"tape, ribbon, film, strip"
882,cintura,waist
886,circulación,"circulation, traffic"
889,circunstancia,circumstance
890,cirugía,surgery
891,cita,"appointment, date, quotation"
893,ciudad,city
894,ciudadanía,"citizenship, citizens"
898,civilización,civilization
900,claridad,"clearness, clarity"
903,clase,"kind, class, order"
905,clasificación,classification
908,clave,key
914,clínica,clinic
917,coalición,coalition
918,cobertura,coverage
921,coca,"cocaine, coke"
923,cocina,kitchen
930,coincidencia,coincidence
932,cola,"line, queue, tail"
933,colaboración,collaboration
938,colección,collection
945,colina,"hill, slope"
950,colonia,"colony, cologne"
954,columna,"column, spine"
959,combinación,combination
962,comedia,"comedy, play, pretense"
973,comida,"food, meal"
975,comisaría,police station
977,comisión,"commission, committee"
981,comodidad,"comfort, convenience"
985,compañía,company
986,comparación,comparison
990,compasión,compassion
992,compensación,compensation
994,competencia,"competition, contest"
996,competición,"competition, contest"
1000,complejidad,complexity
1009,complicación,complication
1013,complicidad,"involvement, complicity"
1018,composición,"composition, makeup, essay"
1020,compra,"shopping, buy, purchase"
1024,comprensión,understanding
1030,computadora,computer
1032,comunicación,communication
1035,comunidad,community
1036,comunión,communion
1043,concentración,"concentration, gathering"
1045,concepción,conception
1047,concesión,"awarding, concession"
1048,concha,shell
1049,conciencia,"conscience, consciousness"
1052,conclusión,"conclusion, end"
1059,condena,"sentence (in prison), penalty"
1061,condición,condition
1064,conducta,"conduct, behavior"
1068,conexión,"connection, relationship"
1069,confederación,"confederation, alliance"
1070,conferencia,"conference, lecture"
1072,confesión,"confession, admission"
1073,confianza,"confidence, trust"
1075,configuración,"configuration, shape"
1082,confusión,confusion
1085,congregación,congregation
1094,conquista,conquest
1098,consecuencia,consequence
1105,conservación,conservation
1109,consideración,"consideration, regard"
1111,consigna,"watchword, motto, slogan"
1114,consola,console
1117,constancia,perseverance
1122,constitución,constitution
1125,construcción,construction
1129,consulta,"consultation, advice"
1137,contaminación,"contamination, pollution"
1150,continuación,"continuation, follow-up"
1153,continuidad,continuity
1157,contradicción,contradiction
1163,contratación,"hiring, recruitment"
1166,contribución,contribution
1170,controversia,controversy
1173,convención,"convention, assembly"
1175,conveniencia,"convenience, usefulness"
1180,conversación,conversation
1182,conversión,"conversion, change"
1184,convicción,conviction
1185,convivencia,"coexistence, living together"
1188,convocatoria,"call, summons"
1189,cooperación,cooperation
1190,cooperativa,"cooperative, co-op"
1191,coordinación,coordination
1194,copa,"cup, glass, top (tree)"
1195,copia,copy
1199,corbata,"tie, sash"
1200,cordillera,mountain range
1203,corona,crown
1206,corporación,corporation
1209,corrección,"correction, amendment"
1216,correspondencia,"correspondence, connection"
1219,corriente,"current, flow"
1221,corrupción,corruption
1224,corteza,"bark, crust, rind, peel"
1225,cortina,"curtain, screen"
1227,cosa,thing
1228,cosecha,"harvest, crop"
1230,cosita,little thing
1231,costa,coast
1239,costumbre,"habit, custom, usage"
1242,creación,creation
1245,creatividad,creativity
1250,credibilidad,credibility
1252,creencia,belief
1254,crema,cream
1256,cría,"breeding, raising"
1258,criatura,"creature, child"
1261,crisis,crisis
1266,crítica,"criticism, critique"
1270,crónica,"account, chronicle"
1276,cruz,"cross, burden"
1280,cuadra,(city) block
1285,cualidad,"quality, attribute"
1297,cubierta,"covering, top, lid"
1302,cuenca,"socket, basin, bowl"
1303,cuenta,"bill, account"
1305,cuerda,"cord, rope"
1309,cuestión,"question, matter"
1311,cueva,cave
1317,culpa,"blame, fault"
1323,cultura,culture
1325,cumbre,"summit, top"
1329,cuna,"cradle, birth, lineage"
1331,cuota,"quota, share, dues"
1332,cúpula,"cupola, dome"
1336,curiosidad,"curiosity, quaintness"
1339,curva,curve
1342,dama,"lady, dame"
1345,danza,dance
1357,debilidad,weakness
1359,década,decade
1360,decadencia,"decline, decay"
1361,decena,ten (of something)
1367,decisión,decision
1369,declaración,"declaration, statement"
1371,decoración,decoration
1375,dedicación,"dedication, devotion"
1381,defensa,"defense, plea"
1384,deficiencia,"deficiency, lack"
1386,definición,definition
1393,delegación,delegation
1401,demanda,"petition, request, demand"
1405,democracia,democracy
1409,demostración,demonstration
1411,denominación,"name, denomination"
1413,densidad,"density, thickness"
1416,denuncia,accusation
1419,dependencia,"dependence, dependency"
1425,depresión,"depression, slump"
1426,derecha,"right, right hand"
1432,derrota,"defeat, loss"
1439,desaparición,disappearance
1450,descarga,"unloading, discharge"
1457,desconfianza,distrust
1461,descripción,description
1475,desesperación,"desperation, exasperation"
1479,desgracia,"misfortune, bad luck"
1485,desigualdad,"inequality, unevenness"
1491,despedida,"goodbye, farewell"
1508,destrucción,destruction
1516,detención,"detention, arrest"
1521,determinación,determination
1525,deuda,debt
1526,devoción,devotion
1530,diabetes,diabetes
1545,dictadura,dictatorship
1552,dieta,diet
1554,diferencia,difference
1560,dificultad,"difficulty, obstacle"
1564,difusión,"spread, diffusion"
1566,dignidad,dignity
1569,dimensión,"dimension, size"
1571,dinámica,dynamics
1573,dinastía,dynasty
1576,diosa,goddess
1579,dirección,"direction, address"
1587,disciplina,"discipline, subject"
1591,discriminación,discrimination
1592,disculpa,"apology, excuse"
1595,discusión,"discussion, argument"
1604,disminución,"reduction, decrease"
1611,disponibilidad,availability
1613,disposición,"disposal, disposition"
1616,disputa,"dispute, argument, quarrel"
1618,distancia,distance
1620,distinción,distinction
1624,distribución,distribution
1627,diversidad,"diversity, variety"
1628,diversión,"fun, entertainment"
1634,divisa,"currency, emblem"
1636,división,division
1641,docena,dozen
1644,doctrina,"doctrine, teachings"
1645,documentación,documentation
1660,doña,"courtesy title (f), Mrs."
1661,donación,donation
1670,dosis,dose
1674,droga,drug
1675,duda,doubt
1679,dueña,"landlady, owner (f)"
1685,duración,"duration, length"
1688,dureza,"hardness, toughness"
1693,economía,"economy, economics, thriftiness"
1698,ecuación,equation
1699,edad,age
1700,edición,"edition, publication"
1706,educación,education
1713,eficacia,"efficiency, effectiveness"
1715,eficiencia,efficiency
1719,ejecución,"performance, execution"
1730,elaboración,production
1733,elección,"election, choice"
1735,electricidad,electricity
1739,elegancia,"elegance, style"
1746,eliminación,elimination
1750,embajada,embassy
1754,embarcación,"ship, embarkation"
1757,emergencia,emergency
1760,emisión,"broadcast, emission"
1763,emoción,"emotion, excitement"
1775,empresa,"firm, company, venture"
1800,encuesta,"poll, survey, inquiry"
1804,energía,"energy, power"
1809,enfermedad,"illness, sickness"
1832,enseñanza,"teaching, instruction"
1840,entidad,entity
1846,entrada,"entrance, admission ticket"
1847,entrañas,"insides, bowels"
1850,entrega,delivery
1858,entrevista,"interview, meeting"
1864,envidia,envy
1869,época,"time, age, period"
1878,escala,"scale, ladder, rank"
1879,escalera,"stairs, ladder"
1883,escasez,"scarcity, shortage"
1885,escena,"scene, stage, setting"
1887,esclavitud,slavery
1896,escritura,"writing, scripture"
1899,escuela,school
1900,escultura,"sculpture, carving"
1905,esencia,essence
1908,esfera,"sphere, globe"
1914,espada,sword
1915,espalda,back (body)
1921,especialidad,"specialty, specialized field"
1926,especie,"kind, sort, species"
1934,especulación,"speculation, conjecture"
1936,espera,wait
1937,esperanza,hope
1941,espina,"thorn, spine"
1947,esposa,wife
1949,espuma,"foam, lather"
1951,esquina,corner
1952,estabilidad,stability
1956,estación,"station, season"
1958,estadística,statistic
1963,estancia,"stay, stance, ranch"
1966,estatua,statue
1967,estatura,"stature, height"
1971,estética,aesthetics
1974,estimación,estimate
1981,estrategia,strategy
1985,estrella,star
1993,estructura,structure
2000,estupidez,"stupidity, stupid thing"
2002,etapa,"stage, period"
2004,eternidad,eternity
2006,ética,ethics
2008,etiqueta,"label, etiquette"
2012,evaluación,"evaluation, assessment"
2016,evidencia,"evidence, certainty"
2021,evolución,"evolution, development"
2029,excelencia,excellence
2031,excepción,exception
2040,excursión,excursion
2041,excusa,excuse
2042,exhibición,"exhibition, showing"
2044,exigencia,"requirement, demand"
2047,existencia,"existence, life"
2054,expansión,"expansion, spreading"
2055,expectativa,"expectation, hope, prospect"
2056,expedición,expedition
2058,experiencia,experience
2063,explicación,explanation
2065,exploración,exploration
2067,explosión,explosion
2068,explotación,"exploitation, cultivation"
2071,exportación,"export, exportation"
2073,exposición,"exhibition, display"
2075,expresión,expression
2078,expulsión,"expulsion, ejection"
2081,extensión,"extension, area, expanse"
2085,extinción,extinction
2096,fábrica,"factory, manufacture"
2097,fabricación,"manufacture, production"
2101,facción,"(face) feature, faction"
2102,fachada,"façade, front of building"
2104,facilidad,"ease, facility"
2108,factura,"invoice, bill"
2109,facultad,"faculty, ability"
2110,falda,skirt
2111,falla,"flaw, failure"
2116,falta,"lack, shortage"
2118,fama,"reputation, fame"
2119,familia,family
2123,fantasía,"fantasy, fancy"
2126,farmacia,"pharmacy, drugstore"
2130,fase,"phase, stage"
2132,fatiga,fatigue
2133,fauna,"fauna, wildlife"
2138,fe,faith
2140,fecha,"date, day"
2141,federación,federation
2143,felicidad,happiness
2149,feria,"fair, festival"
2154,fibra,"fiber, grain"
2155,ficción,fiction
2156,ficha,"index card, chip, token"
2158,fidelidad,"faithfulness, accuracy"
2159,fiebre,"fever, excitement"
2161,fiesta,"party, feast"
2162,figura,figure
2166,fila,"line, row, file"
2169,filosofía,philosophy
2176,finalidad,"purpose, aim"
2179,financiación,"financing, funding"
2182,finanzas,"treasury, finances"
2183,finca,"property, estate"
2186,firma,"company, signature, signing"
2189,firmeza,firmness
2192,fiscalía,office of the public prosecutor
2197,flecha,"arrow, dart"
2199,flor,flower
2200,flora,flora
2202,flota,fleet
2211,forma,"form, shape, way"
2212,formación,"formation, education"
2217,fórmula,formula
2221,fortaleza,"fortress, strength"
2222,fortuna,"fortune, fate"
2225,foto,"photo, picture"
2226,fotografía,photograph
2231,fracción,fraction
2237,franja,"strip, stripe, fringe"
2239,frase,phrase
2241,frecuencia,frequency
2250,frontera,"border, frontier"
2253,frustración,frustration
2256,fruta,fruit
2259,fuente,"source, fountain"
2263,fuerza,"strength, force, power"
2264,fuga,"flight, escape"
2267,función,"function, meeting"
2272,fundación,foundation
2280,furia,"fury, rage"
2283,fusión,"fusion, union"
2288,gala,gala (performance/dinner)
2289,galaxia,galaxy
2290,galería,"gallery, balcony"
2291,gallina,"hen, coward"
2293,gama,"range, musical scale"
2295,ganancia,"gain, profit"
2297,ganas,desire
2298,garantía,"guarantee, warranty"
2300,garganta,"throat, gorge"
2301,garra,"claw, fang"
2303,gasolina,gasoline
2310,generación,generation
2321,gente,people
2322,geografía,geography
2325,gestión,"management, step, negotiation"
2330,gira,tour
2335,gloria,"glory, fame"
2337,gobernación,"government, management"
2346,goma,rubber
2348,gota,drop
2350,grabación,recording
2352,gracia,"(pl) thank you, grace, favor"
2359,grandeza,"greatness, size"
2361,grasa,"grease, fat"
2365,gravedad,"seriousness, gravity"
2379,guerra,"war, warfare"
2381,guerrilla,guerrilla
2385,guitarra,guitar
2391,habilidad,"ability, skill, talent"
2392,habitación,"room, bedroom, habitat"
2398,habla,"(el) speech, talking"
2402,hacienda,ranch
2405,hambre,"(el) hunger, starvation"
2406,harina,flour
2409,hazaña,"deed, heroic feat"
2411,hectárea,hectare
2414,hembra,"female, woman"
2417,herencia,"inheritance, legacy"
2418,herida,wound
2421,hermana,sister
2426,herramienta,tool
2430,hierba,"herb, grass, weed"
2433,hija,daughter
2435,hilera,"row, line"
2439,hipótesis,hypothesis
2442,historia,"history, story"
2446,hoja,"sheet, leaf"
2458,hora,"hour, time (specific)"
2462,hormiga,ant
2463,hormona,hormone
2471,huelga,"strike, protest"
2472,huella,"trace, track, footstep"
2477,humanidad,"humanity, mankind"
2479,humedad,humidity
2481,humildad,humility
2487,idea,idea
2491,identidad,identity
2492,identificación,identification
2494,ideología,ideology
2499,iglesia,church
2500,ignorancia,ignorance
2503,igualdad,equality
2507,iluminación,"illumination, lighting"
2510,ilusión,"illusion, hope, dream"
2511,ilustración,illustration
2514,imagen,"image, picture"
2515,imaginación,"imagination, fantasy"
2519,impaciencia,impatience
2532,importación,"import, importation"
2533,importancia,importance
2537,impotencia,impotence
2540,impresión,"impression, printing"
2548,impunidad,impunity
2549,inauguración,"opening, inauguration"
2551,incapacidad,"inability, incompetence"
2554,incertidumbre,uncertainty
2555,incidencia,"ocurrence, impact"
2559,inclinación,"slope, incline, tendency"
2562,inclusión,inclusion
2568,incorporación,"inclusion, incorporation"
2573,independencia,independence
2576,indicación,indication
2581,indiferencia,indifference
2590,índole,"nature, temperament"
2593,industria,"industry, factory"
2598,infancia,"infancy, childhood"
2600,infección,infection
2605,inflación,inflation
2606,influencia,influence
2608,información,information
2613,infraestructura,infrastructure
2614,ingeniería,engineering
2626,iniciativa,initiative
2628,injusticia,injustice
2637,innovación,innovation
2639,inocencia,innocence
2644,inquietud,"restlessness, anxiety"
2646,inscripción,"inscription, registration"
2648,inseguridad,insecurity
2652,insistencia,"insistence, persistence"
2657,inspiración,"inspiration, inhalation"
2659,instalación,"installation, facilities"
2661,instancia,instance
2664,institución,institution
2667,instrucción,instruction
2673,integración,integration
2676,integridad,integrity
2678,inteligencia,intelligence
2680,intención,intention
2681,intensidad,"intensity, force"
2685,interacción,interaction
2699,interpretación,"interpretation, interpreting"
2704,interrupción,interruption
2706,intervención,intervention
2708,intimidad,"private life, intimacy"
2710,introducción,introduction
2712,intuición,intuition
2714,inundación,"flood, deluge"
2718,invasión,invasion
2719,invención,"invention, contrivance"
2722,inversión,"investment, outlay"
2724,investigación,investigation
2729,invitación,invitation
2735,ira,"rage, wrath"
2737,ironía,irony
2740,irregularidad,irregularity
2742,isla,island
2745,izquierda,left
2752,jaula,"cage, crate, playpen"
2754,jerarquía,"hierarchy, rank"
2757,jornada,"(working) day, shift"
2759,joya,"jewel, treasure"
2765,jugada,"move, play"
2773,junta,"meeting, conference, seam"
2779,jurisdicción,jurisdiction
2781,justicia,"justice, fairness"
2782,justificación,justification
2787,juventud,youth
2795,labor,"labor, work, task"
2802,lágrima,"tear, teardrop"
2803,laguna,lagoon
2808,lámina,sheet (of metal)
2809,lámpara,lamp
2810,lana,wool
2817,lástima,"shame, pity"
2819,lata,(tin) can
2828,lealtad,"loyalty, faithfulness"
2829,lección,lesson
2830,leche,milk
2833,lectura,reading
2837,legislación,legislation
2843,leña,firewood
2844,lengua,"language, tongue, strip (of land)"
2848,lentitud,slowness
2851,lesión,"injury, wound, harm"
2852,letra,"letter, handwriting, lyrics"
2855,ley,"law, bill, rule"
2856,leyenda,legend
2857,liberación,liberation
2860,libertad,"freedom, liberty"
2861,libra,pound (money/weight)
2865,librería,bookstore
2867,licencia,"license, permission"
2875,liga,"league, elastic band"
2879,limitación,limitation
2885,limpieza,"cleanliness, purity"
2888,línea,"line, course"
2893,lista,"list, roster, roll"
2897,literatura,literature
2900,llama,"flame, llama"
2901,llamada,"call, knock"
2907,llanura,"plain, prairie, plainness"
2908,llave,"key, faucet, wrench"
2909,llegada,arrival
2916,lluvia,rain
2921,localidad,"town, locality"
2924,locura,"madness, insanity"
2925,lógica,logic
2931,longitud,"length, longitude"
2932,lucha,"fight, struggle, wrestle"
2939,luna,moon
2941,luz,light
2943,madera,wood
2944,madre,mother
2946,madrugada,"dawn, daybreak"
2948,madurez,"maturity, ripeness"
2950,maestría,"skill, mastery"
2952,magia,magic
2957,magnitud,"magnitude, extent"
2962,maldad,"evil, wickedness"
2965,maleta,"suitcase, case"
2967,mamá,mom
2969,mañana,"morning, tomorrow"
2971,mancha,"stain, spot"
2978,manera,"way, manner"
2979,manga,sleeve
2981,manifestación,"protest, manifestation"
2984,maniobra,"maneuver, operation"
2985,manipulación,"handling, manipulation"
2987,mano,hand
2988,manta,blanket
2995,manzana,"apple, (city) block"
2998,máquina,machine
2999,maquinaria,machinery
3001,maravilla,"wonder, marvel"
3003,marca,"mark, brand, trademark"
3006,marcha,"march, progress"
3009,marea,"wave, tide, ebb"
3013,mariposa,"butterfly, wing nut"
3020,masa,"mass, dough, bulk, crowd"
3021,máscara,mask
3025,matemática,mathematics
3027,materia,"matter, subject"
3036,mayoría,majority
3038,mecánica,"mechanics, mechanism"
3041,medalla,"medal, medallion"
3042,media,"average, a m.: halfways"
3045,medianoche,midnight
3048,medicina,medicine
3049,medición,measurement
3052,medida,"measure, a m. que: to the extent"
3059,meditación,meditation
3062,mejilla,cheek
3064,mejora,improvement
3066,melancolía,"melancholy, depression"
3068,melodía,melody
3069,memoria,memory
3070,mención,mention
3077,mentalidad,"mindset, mind"
3078,mente,mind
3080,mentira,lie
3084,mercancía,"goods, merchandise"
3085,merced,"favor, mercy"
3091,mesa,"table, board"
3092,meta,"goal, aim, purpose"
3093,metáfora,metaphor
3098,metodología,"methodology, method"
3101,mezcla,"mixture, blend"
3106,miel,honey
3110,mierda,"shit, crap, excrement"
3111,migración,migration
3119,mina,mine
3121,minería,mining
3126,minoría,minority
3130,mirada,"gaze, look"
3132,misa,(religious) Mass
3134,miseria,"misery, wretchedness"
3135,misericordia,"compassion, mercy"
3136,misión,"mission, task"
3140,mitad,"half, middle"
3143,moda,"fashion, form"
3144,modalidad,"mode, manner"
3149,modificación,"modification, alteration"
3155,molécula,molecule
3158,molestia,"bother, nuisance, trouble"
3162,monarquía,"monarchy,"
3164,moneda,"coins, currency"
3166,monja,nun
3171,montaña,mountain
3183,mosca,fly (insect)
3186,motivación,motivation
3189,moto,motorcycle
3193,movilidad,"mobility, movement"
3194,movilización,mobilization
3198,muchacha,girl
3204,mueca,"face, grimace"
3205,muerte,death
3207,muestra,"proof, sample, sign"
3208,mujer,"woman, wife"
3209,multa,"fine, penalty, citation"
3212,multitud,multitude
3215,muñeca,"doll, wrist"
3218,muralla,city wall
3225,música,music
3234,nación,nation
3236,nacionalidad,nationality
3241,nalgas,"buttocks, backside, bottom"
3242,naranja,orange (fruit)
3244,nariz,nose
3245,narración,"narration, account"
3248,narrativa,"narrative, story"
3253,naturaleza,"nature, character"
3256,nave,"spacecraft, ship"
3257,navegación,"navigation, shipping"
3260,navidad,Christmas
3263,necesidad,"necessity, need"
3266,negativa,"negative, denial"
3268,negociación,negotiation
3278,niebla,fog
3280,nieve,snow
3281,niña,"child, young girl"
3282,niñez,"childhood, infancy"
3288,nobleza,"nobility, uprightness"
3289,noche,"night, evening"
3290,noción,"notion, idea"
3295,norma,"standard, pattern, norm"
3303,nostalgia,"nostalgia, homesickness"
3304,nota,"note, grade"
3307,noticia,news
3308,noticias,news
3309,novedad,"latest news, newness"
3311,novela,novel
3314,novia,"girlfriend, bride"
3317,nube,cloud
3334,obligación,obligation
3338,obra,"work, book, deed"
3340,observación,observation
3343,obsesión,"mania, obsession"
3349,ocasión,"opportunity, occasion"
3359,ocupación,"occupation, use"
3366,ofensiva,"offensive, attack"
3368,oferta,"offer, bid, supply"
3371,oficina,office
3379,ola,"wave, billow"
3382,olla,"pot, kettle"
3387,onda,"wave, ripple"
3389,opción,"option, choice"
3390,ópera,opera
3391,operación,operation
3396,opinión,"opinion, view"
3398,oportunidad,"opportunity, chance"
3400,oposición,opposition
3407,oración,prayer
3410,órbita,"orbit, socket, field"
3416,oreja,ear
3419,organización,organization
3425,orientación,"orientation, direction"
3433,orilla,"shore, edge"
3435,orquesta,"orchestra, dance band"
3439,oscuridad,darkness
3445,oveja,"sheep, ewe"
3448,paciencia,patience
3455,página,page
3459,paja,"straw, thatching"
3461,palabra,word
3464,palma,"palm tree, palm"
3465,palmera,palm tree
3467,paloma,dove
3473,pantalla,"screen, monitor"
3492,pared,(interior) wall
3493,pareja,"couple, pair"
3502,parroquia,parish
3503,parte,"part, portion"
3504,participación,"participation, involvement"
3507,partícula,particle
3510,partida,"game, match, departure"
3522,pasión,"passion, desire"
3525,pasta,"pasta, dough"
3526,pastilla,"pill, capsule"
3529,pata,"leg, paw"
3530,patada,"kick, punt"
3533,patria,"native land, fatherland"
3536,pausa,pause
3537,pauta,"guideline, rule, standard"
3538,paz,peace
3547,pelea,"fight, quarrel"
3549,película,"movie, film"
3553,pelota,ball
3554,pena,"trouble, valer la p.: be of worth"
3559,península,peninsula
3562,pensión,boarding house
3563,penumbra,"semidarkness, twilight"
3569,percepción,perception
3572,pérdida,loss
3576,perfección,perfection
3588,perla,pearl
3596,persecución,"pursuit, persecution"
3599,persona,person
3602,personalidad,"personality, celebrity"
3604,perspectiva,perspective
3607,pertenencia,"membership, property"
3610,pesadilla,nightmare
3614,pesca,fishing
3619,peseta,peseta (money)
3622,pestaña,eyelash
3623,petición,"request, petition"
3631,piedad,"pity, mercy"
3632,piedra,"stone, rock"
3633,piel,"skin, hide, fur"
3634,pierna,leg
3635,pieza,"piece, part"
3636,pila,"(baptismal) font, battery, heap"
3644,pintura,"painting, paint"
3645,pirámide,pyramid
3647,piscina,swimming pool
3649,pista,"clue, track, trace"
3650,pistola,"gun, pistol"
3651,placa,"plaque, plate, badge"
3654,plancha,"(electric) iron, plate, sheet"
3657,planificación,"planning, design"
3661,planta,"plant, floor"
3665,plantilla,"template, stencil"
3668,plata,"silver, money"
3669,plataforma,"platform, springboard"
3672,playa,"beach, seaside"
3673,plaza,"square, marketplace"
3676,plenitud,"fullness, abundance"
3679,pluma,"pen, feather"
3680,población,population
3684,pobreza,"poverty, lack, scarcity"
3690,poesía,"poetry, poem"
3694,polémica,"polemics, argument"
3698,política,"politics, policy"
3707,popularidad,popularity
3710,porción,"part, portion, share"
3713,portada,"cover, title page"
3723,posesión,possession
3724,posibilidad,possibility
3727,posición,position
3733,postura,"posture, position, attitude"
3734,potencia,"power, potential"
3738,práctica,"practice, skill"
3743,precaución,"caution, forethought"
3748,precipitación,"precipitation, rainfall"
3752,precisión,precision
3757,preferencia,preference
3760,pregunta,question
3764,prenda,piece of clothing
3766,prensa,press
3767,preocupación,"worry, concern"
3770,preparación,"preparation, training"
3773,presa,"dam, prisoner (f)"
3774,presencia,"presence, appearance"
3776,presentación,"presentation, introduction"
3781,presidencia,presidency
3785,presión,pressure
3788,prestación,"benefit, lending of service"
3797,pretensión,"pretension, claim, aspiration"
3800,prevención,"prevention, warning"
3806,previsión,"forecast, precaution"
3807,prima,"female cousin, down payment"
3809,primavera,"spring, springlike"
3814,princesa,princess
3819,prioridad,priority
3820,prisa,hurry
3821,prisión,"prison, imprisonment"
3827,probabilidad,probability
3832,problemática,"problems, difficulties"
3837,procesión,procession
3841,producción,production
3843,productividad,productivity
3847,profesión,"profession, occupation"
